Feature	Mean Rank
3576	4.7
5602	4.7
4790	6.2
6609	7.2
7186	7.8
578	9.5
5594	11.1
56616	11.8
4792	12.4
5601	12.5
23162	13.8
51283	14.6
10725	14.8
1616	17.6
4795	19.7
4233	19.8
4793	20.8
1452	21.1
1676	22.6
6416	22.7
2048	24.9
8737	25.1
790	25.3
85365	25.5
8771	27.0
924	27.2
695	27.4
7157	27.5
4794	28.8
581	30.6
9994	31.6
8431	31.7
23542	32.8
22974	36.3
4796	37.2
162989	37.5
843	37.6
9479	39.0
8772	40.0
5783	40.0
7284	40.5
841	40.6
5216	41.1
5609	42.0
11124	42.1
1956	42.2
5599	42.6
9191	43.2
836	43.4
4791	43.9
3552	44.6
4217	46.3
6093	46.3
3315	47.0
23017	47.1
5217	48.3
10928	49.8
4214	51.6
