Feature	Mean Rank
57144	3.8
7249	3.9
5728	5.8
5747	6.6
5163	9.5
1647	10.2
7532	12.5
5293	13.0
2151	14.2
23368	14.6
56288	14.7
1029	15.3
1027	16.8
1017	16.9
6654	16.9
6196	17.4
5290	18.2
50855	18.2
56924	18.5
8660	19.6
7248	20.0
2066	20.6
3429	22.0
6517	28.3
10488	29.3
9221	30.8
3479	31.0
5062	31.4
5063	31.7
10682	33.2
2932	34.1
4609	34.4
7529	34.9
7533	35.6
208	35.9
4233	36.6
57580	37.7
998	38.6
1385	39.6
9586	39.7
6464	41.7
3636	42.8
6195	43.4
2549	43.7
5770	44.8
2931	45.0
10971	45.2
10298	45.5
5058	46.4
8471	47.1
7534	47.3
6198	47.4
3484	48.6
2810	48.9
6655	50.6
6197	51.0
10000	51.1
207	51.2
572	51.7
3667	51.7
7531	51.7
598	53.0
2885	54.2
