Feature	Mean Rank
5728	3.9
10912	4.2
4616	4.4
898	4.6
56475	8.0
55240	10.1
900	11.0
9540	11.1
1019	14.0
575	15.7
11200	17.1
3732	17.8
983	18.1
7249	20.1
7161	20.2
1029	20.3
1026	21.1
5054	21.8
1021	22.0
143686	22.2
4193	23.4
901	23.6
8493	25.9
472	26.2
1017	26.3
545	26.5
50484	28.1
651610	28.7
842	30.0
63970	31.3
894	31.8
891	32.9
64393	35.8
3486	36.1
595	36.4
55367	38.2
2810	38.7
85417	38.8
6241	39.0
841	40.1
54205	41.6
9133	41.6
1647	41.7
7057	42.1
637	42.3
64065	42.5
27113	44.9
317	48.4
9134	48.6
7157	48.8
25898	49.1
1643	51.3
896	51.4
5366	52.2
4194	52.2
581	52.4
51512	52.8
355	52.9
83667	53.1
3479	54.0
51246	54.6
5268	55.6
8795	56.1
1111	57.5
6477	58.5
9538	58.8
836	60.2
64326	60.9
27244	63.4
