Feature	Mean Rank
3326	4.5
4801	5.7
821	6.2
925	6.3
3127	7.3
3822	10.8
3119	11.9
7124	12.8
3458	14.0
3109	14.1
567	15.5
920	16.4
3809	17.7
3824	19.8
3309	20.3
3805	21.8
4800	22.3
2923	22.8
10437	22.8
3310	23.8
6892	24.5
3306	26.2
3811	27.8
3821	27.9
3823	28.2
3803	28.3
3802	29.4
5994	33.6
3808	33.7
8302	33.9
5641	34.2
3804	34.5
3312	34.6
3304	35.0
3112	36.1
3812	36.9
115653	39.6
3117	39.9
3133	40.1
3118	40.2
1520	41.5
3806	43.0
926	43.9
3125	44.3
3303	45.6
3122	46.5
811	46.8
1508	47.0
3113	47.0
1514	47.4
3115	48.5
652614	49.4
3135	50.3
4802	50.9
3305	51.8
3126	53.6
5721	54.2
3108	54.3
57292	55.5
6890	56.1
3134	56.5
6891	56.8
4261	57.1
5720	57.9
3107	58.2
3810	59.2
3123	59.8
10197	62.5
3308	63.7
3111	64.0
1385	66.1
8625	66.4
3106	66.6
5993	67.2
972	67.2
3320	67.4
3105	67.4
