Feature	Mean Rank
3563	5.8
23624	6.7
3562	8.3
3718	12.4
3441	12.9
8503	13.3
3569	14.0
3593	14.0
55801	16.2
3568	16.3
10379	16.8
3560	19.2
3561	19.8
595	22.1
3976	22.2
3567	22.3
1442	26.0
5293	27.4
3456	28.3
3597	28.8
122809	29.9
10252	30.7
5617	32.4
3953	35.7
3952	35.9
3589	36.3
5618	36.5
6654	36.7
3451	37.1
3595	37.2
3565	37.2
1439	37.9
1270	38.3
23533	39.5
3559	40.6
3575	40.9
3977	42.0
3449	44.6
2688	45.2
3590	46.2
2690	47.3
85480	47.7
2689	47.8
3446	48.1
6777	50.5
3443	53.4
53832	53.5
8835	54.3
9063	57.2
1271	57.6
3452	57.6
2057	59.7
3601	59.8
894	59.9
1387	60.4
11009	63.4
23529	63.6
338376	64.4
282616	67.8
50616	70.0
3458	70.1
5777	70.7
867	70.7
6774	72.0
10253	73.1
50615	73.6
3459	74.2
58985	74.6
3442	75.6
51561	76.0
8651	76.9
207	78.3
2033	78.5
5296	79.2
4609	79.8
56832	79.8
896	80.6
10254	80.7
3592	80.7
5290	81.3
29949	82.3
3467	82.7
6776	82.8
3439	84.3
3594	86.3
208	88.2
3444	90.2
7297	91.1
6778	91.4
1438	92.4
200734	92.5
30837	92.7
3447	93.6
4352	94.0
3445	96.2
161742	96.3
64109	96.8
7173	97.0
5008	97.4
5291	97.6
1440	97.9
3454	98.1
163702	98.3
282618	98.7
3566	99.5
116379	99.7
8027	100.2
1489	101.6
2056	103.6
8554	105.5
59067	105.6
3596	105.7
3460	105.7
3598	106.1
5294	107.2
9655	107.5
1437	108.2
6772	109.0
81848	109.5
53833	110.4
9021	111.7
1154	112.5
1441	112.6
149233	114.3
3600	115.6
5295	116.5
3558	116.7
3574	117.8
3581	118.1
3586	118.3
10401	118.4
3716	120.4
282617	120.5
3717	123.1
9180	124.6
5292	125.4
6775	126.0
10251	127.2
5781	127.9
3440	128.6
3578	128.8
3455	129.2
3448	129.3
51588	129.7
2885	130.6
3587	130.6
3570	130.7
10000	132.1
6773	132.8
6655	132.9
868	133.2
598	135.8
3572	136.6
3588	138.7
