Feature	Mean Rank
8666	2.7
8662	5.9
6231	5.9
8664	8.1
6205	9.3
6154	9.6
1981	10.0
6167	10.3
6161	10.5
6210	11.7
6158	15.7
6146	16.2
4736	17.6
1977	17.7
1974	18.9
6173	21.4
6193	23.3
6165	24.2
1965	24.3
9045	25.0
3921	26.1
6168	26.5
8668	29.8
6229	30.0
6169	30.8
6201	36.1
9349	37.8
6137	39.9
6160	40.0
6125	40.7
6230	40.7
6157	41.3
8894	41.3
6144	41.6
6128	41.8
8669	41.9
1975	42.7
6171	43.1
6187	44.4
6170	45.1
7458	45.5
6155	46.0
6228	47.1
6206	47.8
6156	47.9
6134	48.9
6192	49.2
1983	49.5
6124	50.0
6122	51.7
23521	52.7
6235	54.6
6233	56.2
6130	56.4
6132	56.9
6188	56.9
8661	59.0
6147	59.8
6129	61.6
6204	62.1
6209	63.0
6139	63.5
7311	65.9
6203	67.3
6232	67.5
6191	67.6
6141	67.7
6218	67.9
2197	68.2
11224	68.6
6176	69.4
8663	70.1
1973	70.4
6227	70.7
6208	71.4
6152	71.7
1964	71.7
25873	73.5
6217	74.0
6123	74.1
6222	74.3
6133	74.4
6142	75.9
9669	76.2
51121	76.8
6234	77.1
6135	77.5
6175	77.5
6207	79.6
6159	79.7
6136	80.2
8667	81.7
8665	81.8
1968	81.9
6224	82.3
3646	83.0
6189	83.0
6194	83.8
6164	84.0
6143	87.0
6138	90.5
6181	91.3
27335	92.9
6223	93.7
