Feature	Mean Rank
3990	5.0
34	9.2
1071	9.8
5568	10.9
1586	12.4
338	13.3
19	14.9
151742	15.5
1376	19.4
91012	19.7
147323	21.4
570	21.6
948	23.5
80270	25.7
788	26.5
9218	27.0
81693	30.7
204219	31.9
33	33.0
10599	33.3
123099	34.2
1892	34.4
5567	36.7
3992	36.7
2167	36.8
26119	37.6
1387	38.3
81537	40.9
5406	42.2
8611	44.1
6720	44.2
8443	44.5
3339	44.8
26061	45.9
6309	46.0
8841	46.0
5034	47.6
1384	48.1
55711	49.7
1584	50.3
6555	51.3
1374	52.7
2710	52.7
344	57.6
57678	59.0
1208	60.0
5499	60.7
1375	61.5
1585	62.8
23309	63.0
6514	63.2
8029	64.7
10499	67.7
284541	69.1
79603	69.8
8648	71.5
10062	71.6
6382	72.6
1632	73.1
79718	74.8
337	75.2
5500	75.2
649	75.8
2	77.5
64240	77.8
5244	78.5
4597	79.3
8647	79.6
11343	80.7
3157	81.4
9612	81.6
6713	81.9
23054	82.4
8202	84.0
3991	84.7
9217	86.7
55331	87.0
3293	87.8
130367	87.9
6307	88.4
259230	88.5
6718	88.9
1579	89.2
5465	90.3
2172	93.3
348	94.6
11001	95.5
6319	97.1
1593	99.8
51128	99.8
1589	99.9
3284	100.8
64241	102.2
9453	103.4
3283	103.9
6342	104.4
5346	105.9
2820	107.3
336	107.4
32	107.7
1583	108.2
3930	108.4
10498	109.6
51129	110.2
215	111.8
857	115.7
5566	116.5
1595	116.8
51	117.0
3156	118.5
10005	119.3
4023	119.7
123	119.9
2819	120.0
6604	121.3
9415	121.9
1056	122.1
2180	122.4
1581	122.4
8694	123.5
7108	123.7
1582	123.7
8800	125.2
10654	125.8
335	126.2
6579	126.5
1666	126.8
166929	127.4
8613	127.4
51099	128.5
3949	129.7
3033	130.7
5408	132.0
10558	132.2
8309	133.0
10682	133.6
253782	134.1
5587	134.1
4547	136.2
50814	136.3
29881	136.6
9420	137.5
116519	138.5
949	139.4
96764	140.0
5360	140.1
8877	141.3
84188	142.0
8714	142.3
6554	142.4
345	142.8
10998	144.7
10087	145.0
1962	145.2
3290	145.8
80765	147.4
8540	147.8
55326	148.0
7363	148.3
622	148.8
4047	149.0
10858	150.2
5264	152.6
56894	153.2
213	154.2
2194	155.7
183	155.8
25942	157.0
10555	157.1
2222	159.3
54677	159.8
1718	160.8
56895	160.9
55304	161.6
38	162.3
23600	162.5
1109	167.3
9611	167.4
4199	167.4
134429	169.0
51302	169.4
6256	169.6
5007	171.3
85441	171.5
3422	172.0
376497	172.0
125981	172.4
9023	172.5
7350	173.5
3417	173.9
10715	174.4
1717	176.8
5019	179.1
3158	179.2
2531	179.2
35	182.4
6822	182.8
10554	183.2
340485	183.3
28234	183.4
1588	183.7
54600	183.7
8879	185.3
1455	185.8
5469	187.7
3155	187.9
8310	188.1
3030	189.2
6770	189.3
3295	189.8
37	190.4
31	192.4
80205	193.0
6907	194.5
91734	194.6
29956	195.8
4598	195.8
8612	196.1
51478	198.4
3032	198.7
8560	199.3
9619	199.5
9517	200.4
3931	201.4
30	202.5
56848	208.0
5501	209.8
10478	211.3
