Feature	Mean Rank
5605	8.0
2889	8.1
8503	8.3
5155	8.5
57144	8.8
112399	10.2
5293	10.4
56924	10.7
23533	13.7
2113	16.0
9978	17.3
2277	17.8
6921	17.9
6923	17.9
6654	18.0
2034	18.6
5594	20.0
2271	20.9
5604	21.0
3082	21.5
3725	21.7
7042	26.0
5058	26.7
405	27.2
5290	27.5
201163	28.5
8453	29.5
1387	29.7
3845	30.0
5906	31.0
6513	33.8
1399	34.1
7422	34.2
112398	34.5
7423	35.7
4233	35.9
5291	37.5
5228	38.1
5294	40.0
7424	40.2
5879	40.3
10298	40.8
7043	41.6
1398	44.5
7040	44.7
2885	45.6
998	46.4
3265	46.6
7039	48.8
54583	49.1
673	49.2
5595	49.3
208	49.6
5894	50.3
2033	51.5
5908	51.7
7428	52.6
5063	53.3
2549	54.2
5062	54.4
10000	54.4
4893	54.8
207	56.2
5296	56.2
9915	56.4
5295	56.6
3091	60.5
6655	60.6
5781	64.6
369	64.8
