Feature	Mean Rank
55825	2.9
2181	6.1
9409	7.2
3418	9.3
1384	9.6
83594	10.9
6647	12.8
55711	13.8
5826	13.9
8443	15.3
26061	15.8
7498	17.9
54363	19.6
570	20.3
5830	22.7
51	22.7
6342	24.7
11001	26.0
26063	26.3
10005	26.5
8540	26.8
5825	28.3
2180	28.4
10654	29.1
23600	29.9
4358	30.0
8800	30.9
8309	31.2
225	32.5
5264	33.2
5827	33.8
1962	35.4
4843	35.6
215	36.2
5193	36.3
8528	37.8
390916	38.9
55670	39.0
23305	40.3
51179	40.6
2053	41.1
847	41.3
5824	41.4
8310	42.2
25824	44.7
189	47.7
51268	48.0
54677	48.5
3417	48.7
5828	50.5
5189	50.7
1891	50.7
196743	51.2
6648	52.7
8799	53.5
4598	54.4
11264	55.3
1610	55.4
8504	55.6
3295	55.7
255027	56.1
5194	56.2
5190	56.7
23417	57.3
84188	57.5
5195	58.4
5192	58.7
51703	58.8
10455	59.5
5052	60.3
3155	60.8
92960	61.9
5191	62.0
10478	63.7
10901	65.1
2182	65.3
30	65.4
373156	69.5
