Feature	Mean Rank
2247	1.0
1796	7.3
5140	8.8
8074	10.4
1977	11.4
9365	13.9
55437	14.5
2250	14.8
2248	15.0
5296	17.7
7248	18.0
2253	18.2
2255	18.4
54106	18.6
5604	18.7
5605	19.3
8823	21.1
1975	21.2
57761	22.1
5563	22.4
27006	23.3
2246	23.4
26281	26.1
3845	26.4
53632	27.3
8660	28.6
3643	29.0
2260	29.2
5594	30.0
10818	30.1
5565	31.6
7249	31.8
1981	33.4
64223	35.4
1978	36.7
5291	39.9
117145	41.1
30849	41.8
6009	41.9
51422	42.1
7529	42.2
2264	42.9
8817	43.9
9965	44.1
2252	45.1
6794	47.9
81617	48.0
5290	48.7
5295	50.8
3265	51.0
8822	51.4
5564	51.4
2251	52.3
51719	52.4
6654	52.6
6198	52.6
2249	53.6
5781	54.0
6194	54.3
57521	57.4
2261	57.5
2549	58.7
5289	59.5
5571	60.0
5494	60.1
92335	60.5
3630	60.9
2885	61.5
5894	62.2
208	64.1
5595	64.2
2475	64.3
2263	64.6
4893	64.7
3667	65.3
29904	67.2
5170	68.0
2254	68.3
5562	69.9
