Feature	Mean Rank
3551	1.3
8503	4.9
5605	6.1
6932	6.2
3728	7.2
595	8.3
5293	9.2
4790	13.0
6688	14.3
861	14.4
5604	15.2
83439	15.7
6654	15.9
23533	16.4
6777	18.2
6199	19.7
5290	19.9
7704	21.3
862	23.1
4609	23.4
207	24.2
5970	24.4
6934	25.0
369	26.0
5894	28.3
5295	28.5
8517	28.6
1050	31.7
5914	32.0
3845	33.4
3265	33.6
6776	33.6
10000	34.0
5292	34.5
572	36.1
5294	36.2
673	36.8
5291	36.9
6198	37.8
11040	37.8
5594	38.2
5296	39.4
1147	39.5
5371	40.2
8900	40.6
51176	40.8
6774	42.4
208	42.5
2322	43.6
6655	44.2
1978	44.7
3815	45.3
2475	46.6
5467	47.2
5595	48.0
4893	48.0
2885	48.7
