Feature	Mean Rank
4297	2.5
80854	6.0
64324	6.7
38	7.4
79813	7.5
5352	7.9
1892	9.2
8085	9.4
55217	10.4
54904	13.9
84444	14.3
55753	15.2
3033	15.9
6839	16.2
223	18.6
79723	20.0
10157	20.5
219	21.7
29072	22.5
39	22.8
55904	23.0
2639	23.7
1743	23.9
217	25.1
9757	26.1
23127	27.6
9739	28.1
4967	28.9
224	29.6
79709	31.7
51166	32.2
7468	32.6
3030	32.9
23067	32.9
6419	33.7
387893	34.3
84787	34.4
55870	35.0
8424	35.3
9869	36.0
501	36.3
8985	36.9
58508	38.3
1962	38.5
10919	38.8
83852	39.0
51268	40.3
51111	40.5
5351	40.8
