Feature	Mean Rank
23225	1.0
3159	6.9
9688	7.4
5714	7.6
164	7.8
6921	8.5
10213	10.5
163	11.6
8905	11.9
904	13.2
1025	14.5
5717	18.7
920	18.8
8907	18.8
4928	25.8
5715	26.4
5691	26.6
5704	28.1
53371	28.5
51606	28.9
9972	31.2
129401	32.1
79902	32.4
1794	35.9
6923	36.5
5901	36.9
5684	38.1
5707	38.7
23165	39.0
5682	40.3
5062	40.5
55690	40.5
5689	40.7
5696	41.2
5711	41.3
23511	41.4
11168	41.6
567	42.3
5903	42.7
5702	43.5
5879	44.1
4927	44.7
9978	48.6
292	50.2
81929	50.2
5692	50.7
1175	51.4
348995	51.6
79023	54.1
7314	54.5
3932	54.8
57122	55.5
23279	56.3
5718	57.1
9491	58.7
60489	59.3
3836	59.4
9631	59.8
5706	62.1
10762	62.2
10053	63.4
5698	63.4
5716	63.5
940	64.5
6500	64.7
5690	65.5
919	65.8
5721	68.2
3105	68.7
2534	68.8
5686	69.1
1173	70.7
5694	72.5
1174	74.3
5720	75.4
5688	75.8
3055	76.0
5713	76.2
9844	76.3
162	77.1
161	79.0
926	80.3
9818	81.0
8086	81.0
9861	81.6
5700	82.0
5683	82.3
8021	83.3
5685	83.8
5478	84.1
5695	84.3
9883	85.1
160	86.1
5687	87.7
5693	88.0
5905	88.3
7175	88.7
7514	89.1
5708	89.4
55746	90.7
5701	91.0
375	91.1
10197	91.3
5902	92.6
5710	92.8
5709	93.2
3837	93.7
130340	95.2
8480	97.5
8815	98.3
8945	99.9
291	101.1
4869	101.2
11097	101.6
5719	102.4
8065	103.3
5699	103.7
23636	104.0
5705	106.8
