Feature	Mean Rank
3683	2.9
714	3.9
3127	6.3
3119	7.9
3109	8.2
5340	9.8
9103	10.3
728	10.8
3684	12.8
629	13.1
5724	13.6
721	13.7
2215	15.4
727	17.2
1675	18.2
6403	19.7
3383	20.2
713	20.4
715	23.1
5648	23.7
2266	25.5
2358	26.0
3112	26.5
712	27.0
3115	27.0
2357	28.6
3111	28.7
3123	29.9
3426	31.0
3122	31.3
2359	32.5
2209	32.5
3113	33.1
2214	33.3
4153	35.5
719	35.5
2213	35.9
2212	36.0
720	36.1
10747	38.1
2204	38.7
1828	39.1
6404	39.7
3126	39.8
716	40.7
3108	41.2
3125	41.3
3858	41.5
3118	42.6
718	43.9
3075	44.4
3586	44.9
3117	45.6
717	46.1
3689	49.3
