Feature	Mean Rank
8312	3.1
595	5.9
6932	6.0
5293	6.6
8503	7.5
7042	9.1
23533	11.1
1630	13.1
5604	13.8
83439	14.3
5602	14.3
332	14.4
4087	14.4
7046	17.1
3725	17.4
8313	18.4
5594	20.5
5290	22.6
4292	22.9
5900	23.7
2956	24.0
5295	25.5
842	25.8
5601	25.9
207	26.5
324	26.6
5880	28.2
26060	29.0
4609	29.0
5879	31.0
4088	32.0
2353	33.7
5296	34.8
10297	35.4
5291	35.8
4436	35.9
51176	37.5
5894	39.5
2932	40.0
7048	40.7
4437	40.7
10000	40.8
387	41.5
3845	41.8
673	42.5
5595	43.0
5294	44.2
7043	45.5
6934	45.7
7040	46.4
54205	47.0
5599	47.6
581	49.5
1499	49.6
4089	49.8
836	50.4
369	51.1
596	51.5
5881	51.6
208	52.0
7157	53.3
572	54.5
