Feature	Mean Rank
56953	3.5
3615	4.7
790	5.3
100	6.8
64078	7.3
51251	11.7
1890	12.2
9153	12.2
2766	12.5
471	12.5
7298	13.7
1633	15.1
272	18.4
56474	21.8
22978	23.4
1807	24.4
7378	24.6
271	26.2
1854	26.4
1716	26.6
4833	27.5
6241	29.1
1841	29.5
8833	29.7
93034	31.2
2745	31.3
4830	33.2
9154	33.2
2936	33.5
122622	33.7
3177	36.2
2030	36.3
158	37.3
83549	37.5
3614	37.5
4907	37.6
9615	38.0
353	39.7
203	39.8
159	39.9
7295	40.8
7498	41.3
1635	41.7
51727	42.2
51733	44.0
10606	45.4
1503	45.9
4831	46.3
4860	46.5
7084	46.5
5198	46.8
50484	47.4
132	47.5
270	47.9
7296	48.4
978	49.2
204	49.4
2618	51.5
26289	52.6
1806	53.0
5471	53.3
84618	53.8
3251	54.1
7372	54.4
1723	55.1
2987	55.9
7083	57.9
6240	57.9
7371	58.4
30833	59.8
51292	60.1
