Feature	Mean Rank
108	5.5
185	7.1
2767	7.5
5499	8.9
2983	11.0
5605	12.3
147	14.4
5568	15.2
5331	15.7
94274	16.0
5320	16.2
5581	16.6
23236	18.5
136	19.1
778	19.9
135	20.5
4881	21.0
5578	24.6
5567	24.7
72	25.6
5604	26.6
284541	27.2
4637	30.5
8681	32.2
776	33.8
1909	34.3
10266	34.3
51806	34.7
4629	35.1
391013	35.5
50487	36.8
3708	38.2
5594	38.2
10268	40.3
26279	40.7
4882	41.1
805	41.1
5321	41.7
779	42.1
5566	45.4
9138	46.6
8398	47.9
146	48.6
59	49.3
1579	49.6
27345	51.2
4638	52.8
5583	53.3
553	53.9
673	58.3
5588	58.5
114	58.6
6093	58.8
5330	59.1
552	59.3
148	59.4
5501	59.5
5580	59.7
112	60.8
196883	62.9
775	64.5
140465	64.7
10203	65.0
4659	65.6
4660	65.8
10267	66.9
9826	67.7
23365	67.7
10335	68.3
123745	68.3
64600	68.8
109	70.1
115	71.3
163688	71.3
5322	71.4
5500	71.5
107	73.1
10672	74.6
5579	75.6
84647	75.9
85366	76.2
2778	76.7
91807	76.9
369	78.5
2768	79.7
5592	81.1
2776	81.2
5613	81.5
5332	81.7
81579	81.7
111	83.1
2982	84.4
2977	85.5
5894	86.6
8399	87.1
10398	88.3
30814	88.7
5582	89.1
10242	89.3
810	90.5
3710	90.9
801	91.9
113	92.6
3778	92.6
5739	92.7
5319	93.9
27094	94.3
3709	94.6
9475	96.8
3779	97.4
5595	99.3
800	99.9
808	101.4
387	102.6
