Feature	Mean Rank
9459	3.5
84033	3.8
23229	5.5
2245	6.0
388	6.6
11214	7.1
5290	8.0
221472	10.7
391	10.9
57449	12.1
4168	13.2
5923	16.8
5879	17.5
64857	19.1
5364	19.2
389	20.0
25791	20.7
7410	20.9
50650	21.2
27237	22.2
7074	22.6
6654	25.4
89846	25.5
8997	28.7
6453	29.0
8874	29.4
5295	29.5
1894	30.4
9828	30.7
23370	32.1
5924	32.4
6093	33.2
9475	33.6
29	34.7
7204	35.4
387	35.4
10451	36.4
2768	37.4
23365	37.4
393	37.9
121512	38.3
5880	39.0
7409	39.1
57580	39.1
998	39.5
50649	39.5
6655	39.8
23263	40.9
9826	41.5
10276	41.6
9181	43.1
26230	43.4
10672	48.8
9138	49.3
