Feature	Mean Rank
2899	5.0
88	6.1
2901	7.7
2905	8.2
2783	9.8
2898	10.0
6196	10.4
10681	13.0
2792	14.4
163	14.8
2784	16.1
59345	16.2
59283	16.5
2791	18.6
2788	19.4
84254	19.5
5923	20.1
817	20.9
2900	22.2
5331	22.9
23236	24.2
23426	26.3
5924	27.8
5594	27.9
80852	28.4
114	28.5
27092	28.8
3265	30.5
5579	34.1
10369	34.4
818	34.5
5567	34.7
805	35.1
94235	35.3
4193	35.9
2893	36.2
6195	36.3
1173	36.6
2904	38.1
2790	42.1
2890	43.2
4905	43.3
801	43.3
2897	44.5
55970	47.6
2782	48.1
5578	48.6
161	50.2
160	50.5
2903	51.7
4646	51.7
814	51.9
27330	53.0
4747	55.6
5330	56.3
2906	57.3
816	57.8
107	58.7
2786	59.0
2036	59.1
109	59.8
1742	60.3
1741	61.8
10368	61.9
9463	62.0
2891	63.3
54331	63.6
2892	64.7
51764	65.8
83988	66.1
1175	66.4
1385	66.5
2793	66.5
6197	67.0
2787	67.1
2785	67.3
808	67.6
5582	68.5
9495	69.3
2902	69.9
5170	70.2
5894	70.2
1739	70.8
815	74.5
