Feature	Mean Rank
79172	3.1
348235	4.6
91687	6.3
5518	7.2
4173	7.3
332	12.2
10735	12.4
5717	17.9
10213	19.7
5001	22.0
701	22.1
4174	22.8
1062	23.9
1869	25.0
4998	25.9
5527	26.2
5714	27.8
23421	28.0
991	28.4
10274	29.1
5347	30.1
81930	30.2
151648	30.5
9183	30.6
8379	32.6
3619	33.8
8243	34.1
10726	35.6
378708	36.2
5684	38.0
64105	38.7
5682	39.1
5689	39.2
80776	39.5
5702	40.1
6232	41.6
26271	42.1
5525	42.1
5905	43.6
81929	44.0
1058	44.7
699	46.2
5048	47.6
5903	48.7
5707	49.0
55055	50.7
5519	52.0
4085	53.2
5885	53.9
79902	54.5
79023	55.7
4171	56.9
79682	57.3
54820	59.1
79019	59.5
5686	60.6
5692	61.7
55746	63.3
401541	64.5
5718	65.3
11004	66.6
348995	68.4
5516	69.1
25909	70.1
5704	70.9
84643	71.0
5691	71.1
55839	71.7
5694	73.1
79003	73.9
4175	75.1
83540	75.6
1060	78.7
55920	79.3
9861	79.3
57082	81.3
5711	81.4
9491	82.5
9126	82.8
5693	85.9
57405	86.3
3796	86.7
5690	87.2
9793	87.5
147841	92.3
57122	93.8
5716	93.9
55166	94.3
23595	94.9
11243	95.2
9985	95.4
79980	95.4
5721	96.1
5515	97.7
5719	98.7
1871	98.7
5685	98.9
80152	99.0
23279	99.2
5715	99.5
55143	100.0
1870	100.7
4172	101.4
5526	101.8
81620	102.3
51053	102.5
9735	103.7
5708	104.4
4928	105.0
64946	105.7
5709	107.1
9493	108.5
54908	109.3
81565	110.2
23122	110.5
5713	111.9
5696	112.3
5698	113.5
7514	114.0
54821	114.7
10197	115.8
5688	116.0
990	116.2
23332	116.3
2491	117.3
4176	117.5
5705	117.7
84515	118.2
4999	118.3
5710	119.0
9184	119.4
5501	119.6
5000	120.9
5683	121.1
9212	121.3
64689	121.4
5701	121.7
5706	122.7
220134	123.2
5528	123.3
57551	124.1
23594	125.0
10403	126.1
7314	126.5
5700	127.2
5699	127.6
25936	127.6
1063	130.1
11130	131.0
5720	132.4
5695	134.0
6249	136.3
22919	136.7
10112	138.6
151246	139.7
5687	140.2
