Feature	Mean Rank
54575	3.1
10941	3.6
54578	5.0
54576	5.2
3615	5.3
54963	8.3
1549	8.9
7172	9.5
54577	13.4
8833	17.3
1577	18.4
64816	18.4
1066	20.0
51733	20.2
9	20.2
1890	20.3
221223	20.3
54600	21.6
10	22.4
7367	22.8
83549	22.8
7363	25.6
7365	25.7
7366	26.1
54659	27.0
54579	27.0
1807	27.3
54658	27.5
7498	28.0
1806	28.1
7378	28.4
10720	30.2
7364	31.0
3251	33.1
79799	33.2
978	33.3
8824	33.7
151531	34.4
7083	34.4
3704	35.3
54490	36.8
7371	37.9
7372	38.3
2990	40.3
3614	41.3
1551	41.6
54657	42.1
1548	42.5
1553	42.6
7084	42.9
1576	43.4
