Feature	Mean Rank
6553	2.2
84679	4.9
6522	5.8
6541	7.1
246213	9.0
80024	9.2
6507	10.3
6512	11.4
6519	12.7
1836	14.8
23657	15.4
6533	17.8
6509	18.0
6539	19.2
8671	20.6
56301	20.8
123041	22.6
6548	22.8
6569	23.9
6574	24.2
9498	26.3
92745	26.7
206358	29.5
8140	29.7
6511	30.8
389015	32.0
153201	32.9
9990	33.5
6520	33.6
6547	34.9
25769	35.0
6575	36.6
285195	37.6
57030	38.0
57084	39.1
6565	39.6
65010	40.0
10991	41.7
348932	42.8
6568	44.4
11254	44.6
23428	45.4
23315	46.2
6508	46.8
10479	47.6
6542	49.3
6564	49.3
26503	49.8
84889	50.2
83697	50.3
51296	50.7
1811	51.5
283652	53.0
142680	53.2
54407	53.5
10861	54.1
10723	55.3
140679	57.3
117247	57.6
6546	57.9
55089	58.8
160728	59.1
6510	59.8
54716	59.8
115111	61.1
11136	63.1
10568	63.5
6506	64.4
121260	65.1
9057	65.5
9497	69.6
8501	71.2
6521	71.4
6560	72.1
6550	72.5
6559	72.8
5172	73.3
6549	73.8
6505	74.2
81539	74.3
6557	74.4
57468	74.7
55117	74.7
115019	75.1
9187	76.3
57419	76.4
9056	76.7
124935	77.5
340024	79.6
57835	79.6
6543	79.8
6528	81.6
57282	83.1
6558	89.1
