Feature	Mean Rank
57794	1.8
9343	3.8
10236	5.4
10921	7.0
23020	11.6
9939	12.5
6634	12.7
10907	14.8
9128	17.4
2521	18.2
5439	18.3
5094	21.7
10189	22.8
22916	23.4
6635	23.5
51585	23.7
9295	24.5
5725	24.6
6632	24.8
220988	26.1
53981	27.5
10291	29.1
10978	29.2
6426	29.5
4686	30.2
3191	30.7
6625	31.1
9410	31.1
5430	33.5
1660	34.0
5431	34.5
8175	35.1
51692	35.7
3188	37.2
6430	39.0
57819	40.0
8243	40.3
1478	43.1
10992	43.7
27316	44.6
84844	46.5
3185	46.5
5441	46.8
3187	47.9
11338	48.4
51639	48.4
79869	49.0
6637	51.2
7307	51.5
6432	51.5
23450	52.2
6633	52.6
6636	52.6
1477	54.7
55749	56.8
6431	57.8
8683	58.8
6429	59.7
29894	60.0
4670	60.4
11100	60.7
4799	61.3
65109	61.4
5436	62.8
8106	64.3
10949	65.3
24148	65.3
10262	66.5
3178	67.2
5440	67.2
6628	69.6
10594	70.6
3184	71.3
23451	72.0
3183	72.3
10250	73.1
2962	73.2
3192	73.9
9785	75.1
1479	75.2
4116	75.3
10421	75.7
6427	76.5
2963	76.7
9416	76.7
6428	78.7
10946	79.8
51362	80.0
10181	80.4
5093	80.7
83443	83.0
5433	84.2
3190	84.9
6629	85.2
5438	86.2
3181	86.4
4809	86.5
22826	87.1
6626	87.3
11051	90.8
5432	91.1
5437	92.8
6627	95.1
10914	95.3
5435	97.3
4904	98.0
