Feature	Mean Rank
90427	2.8
10018	4.2
3006	4.8
331	4.9
2620	8.0
1830	8.8
5747	11.4
10213	13.5
4001	14.1
578	15.4
8428	15.8
3005	18.5
6709	18.5
5714	18.7
56616	19.0
4950	19.3
1832	24.2
843	24.6
3002	25.2
1869	26.1
1829	29.2
4137	29.4
9491	29.4
7124	34.2
660	34.4
3008	34.4
118	34.9
7186	35.3
5580	35.6
4000	36.0
8795	36.3
5689	40.6
5707	41.0
5711	42.6
5704	42.9
8655	43.5
4836	43.8
10197	44.1
840	44.1
637	44.7
5721	45.3
1676	45.6
5062	47.6
5692	47.9
5717	50.1
5686	51.9
63967	52.4
999	53.1
5691	54.8
5718	55.4
329	56.2
5694	57.2
5682	57.7
324	59.2
5706	59.6
839	60.4
7529	60.4
5690	61.1
356	63.3
5708	63.9
5684	63.9
5696	64.3
140735	64.7
3007	65.5
79658	66.0
1499	67.7
8743	70.7
5716	71.3
5702	72.2
317	73.2
5588	73.4
3009	73.5
28988	74.9
355	75.4
10134	76.0
5317	76.0
3024	77.9
54205	79.2
5683	79.3
5713	79.4
5366	79.9
2934	80.7
1828	82.1
2339	82.3
598	83.0
842	86.0
841	86.2
572	86.4
8717	87.6
5719	87.7
7314	88.0
7431	88.8
7027	89.5
5599	91.3
3836	91.8
5715	92.4
581	93.1
6093	94.3
27113	95.6
5688	96.7
5709	96.9
5701	97.3
7132	98.6
5687	98.7
596	98.8
207	99.5
7082	100.1
836	100.8
51765	101.7
5698	103.0
5700	103.2
8737	103.4
5695	103.8
3837	103.9
9861	104.1
8837	104.3
5685	104.8
8772	104.9
1677	104.9
5339	105.2
5720	106.3
5693	106.4
5705	107.4
5699	108.3
9414	108.6
5534	109.6
22985	109.8
5710	112.6
5533	112.9
