Feature	Mean Rank
2250	4.3
2247	4.4
1869	5.5
5154	6.7
595	7.2
8503	8.2
5728	10.2
5155	10.3
23533	10.3
8074	12.3
1950	15.0
5605	15.5
2248	17.6
207	17.8
1026	18.1
4193	19.4
56034	20.3
5293	23.1
8823	23.6
5159	24.5
2253	24.6
1019	25.7
2246	26.5
1029	27.2
2255	28.5
1870	28.8
1021	29.1
9965	30.0
5291	32.0
2259	33.1
27006	33.3
4286	33.4
3845	33.4
5604	33.7
5594	33.9
2258	34.3
2260	34.3
3480	38.4
5925	39.8
4233	40.3
3082	40.6
5290	41.1
10000	41.7
8817	44.1
999	45.6
80310	46.9
5296	47.3
673	47.3
2251	47.4
2252	49.5
26281	49.6
2254	49.8
2257	51.0
5295	52.3
2256	53.1
2249	53.8
208	54.2
1956	54.8
8822	54.9
26291	56.2
5894	56.2
3265	56.3
7157	57.3
1871	58.6
369	58.8
3479	59.2
5156	61.7
5294	62.6
5595	62.9
4893	63.0
572	63.6
