Feature	Mean Rank
108	5.4
2784	7.6
3770	8.0
5293	9.5
2792	9.5
5568	11.0
2770	11.5
3786	12.4
8503	14.9
2767	15.0
1133	15.7
1137	16.4
84699	20.4
5567	20.5
64764	21.9
2788	22.8
2791	23.3
2783	23.3
814	24.9
3785	27.4
5604	28.0
1103	29.7
1128	29.7
774	30.3
3784	30.7
778	30.8
23236	31.6
5331	33.0
10681	33.6
6572	33.7
5578	35.0
59345	38.4
10488	39.6
818	39.7
3845	41.0
1136	41.6
776	43.4
817	43.5
148327	44.4
3763	45.3
1139	45.3
9132	45.5
23533	45.6
779	45.7
468	46.8
5613	47.3
112	48.7
60482	49.1
5296	50.0
3708	50.1
3759	52.1
2775	52.4
94235	52.8
2353	55.3
5330	57.3
10000	57.4
196883	57.7
773	59.4
5291	59.4
5579	59.5
815	59.9
208	60.0
2773	61.1
816	61.7
5594	63.8
2787	68.3
2782	70.6
9586	70.6
3265	70.7
113	70.8
3761	71.1
596	73.0
5290	73.6
109	74.5
1131	74.8
207	77.9
107	78.2
114	78.4
1141	78.7
5566	80.5
2534	80.8
3717	81.3
111	81.7
775	82.3
51764	82.4
3768	82.7
4893	82.9
5595	83.0
1385	83.9
2790	84.5
5295	84.8
90993	84.8
3710	84.8
56479	85.6
1132	87.2
2786	87.6
2776	87.6
54331	88.5
115	88.9
1129	89.3
2771	89.7
8973	90.3
3760	90.5
5332	91.4
2785	92.3
2793	92.5
5582	92.8
55970	93.0
43	95.0
3709	95.6
5294	98.3
