Feature	Mean Rank
108	4.5
6522	5.0
5568	5.2
2983	7.6
480	9.2
23236	10.0
147	11.8
5331	11.9
154	13.4
1471	13.7
1755	16.8
4842	19.7
362	19.8
5567	19.8
5578	20.1
3783	20.3
483	21.0
805	23.4
153	23.7
114	23.8
6779	25.2
482	25.6
51806	26.2
155	28.8
23439	29.6
6548	30.8
481	31.6
5566	32.2
491	34.1
5330	34.5
163688	35.1
490	36.0
148	37.7
112	38.0
477	38.5
5555	38.6
146	41.5
2778	41.6
5542	41.6
4589	44.3
3778	44.7
5554	45.1
820	45.4
810	46.2
109	46.7
3708	47.8
55503	49.3
1473	50.3
2977	52.0
278	53.2
2776	54.1
808	55.1
5592	55.8
683	55.8
492	56.4
5613	57.5
5332	57.6
3346	57.8
6558	59.0
493	59.1
196883	59.5
476	59.6
952	59.7
1469	60.8
1131	61.3
5593	61.5
478	61.6
276	62.9
5579	63.2
107	63.3
5582	63.5
1472	63.7
54831	64.5
277	65.2
486	67.4
2982	67.8
115	69.2
4069	69.3
113	69.5
6844	69.6
111	70.1
1470	72.9
4025	73.1
653247	73.6
3710	74.4
801	74.5
6263	75.9
3709	77.3
