Feature	Mean Rank
9820	2.8
23624	4.3
7337	5.9
27338	6.8
51433	11.4
331	12.4
26232	12.9
7332	14.1
11060	16.7
6921	19.3
57154	20.3
6923	21.6
23759	22.6
7320	22.6
10054	22.6
7329	23.9
672	24.7
8451	26.4
65264	26.7
54926	29.7
23295	31.7
134111	31.9
140739	32.0
991	32.1
7327	33.6
57448	35.8
83737	36.4
51619	36.9
7325	37.1
84447	37.2
4591	38.5
7189	38.6
7319	39.5
9817	39.9
11059	40.1
22888	41.3
26091	43.4
1642	43.7
8881	44.1
27339	45.8
326	49.2
55958	49.4
8554	49.6
10477	49.9
29882	50.7
51529	52.8
64682	53.0
4281	53.7
9039	54.1
11065	54.1
63893	55.6
6500	56.9
6502	57.0
9978	57.2
9690	58.3
9063	58.4
867	58.5
9616	60.8
89910	61.1
4193	61.8
92912	66.0
23221	66.0
389898	66.3
9021	67.0
5371	68.2
10273	69.4
64750	70.2
22954	71.0
55284	71.8
8453	72.1
996	73.1
51465	73.5
8697	74.6
10393	75.2
7324	75.6
10401	75.7
9246	76.2
5071	76.8
329	77.2
7323	77.4
8916	78.5
9354	79.7
7317	81.5
330	81.9
6477	83.8
1161	84.2
7334	84.3
7428	85.1
23327	85.7
8452	85.9
118424	86.6
51434	87.3
90293	87.9
9886	88.4
64326	90.3
51343	91.4
55070	91.6
25898	93.5
7321	93.6
51588	94.3
7326	94.5
868	95.2
148581	97.1
1643	98.2
9320	98.6
23291	98.9
4734	99.0
55294	99.7
8945	100.0
55120	101.3
8651	102.6
26259	103.0
7318	103.8
26272	104.0
8454	105.6
3093	106.3
29945	107.9
10075	108.2
378884	108.5
997	108.6
246184	110.0
10055	110.4
55236	112.4
7322	113.5
8924	114.3
55585	114.7
10277	116.9
8450	117.5
7328	117.7
4214	117.7
9040	118.9
8925	120.5
8065	121.4
51366	122.0
25847	122.9
