Feature	Mean Rank
23624	4.7
145957	5.2
1027	6.4
1026	8.0
8503	8.9
4690	10.1
56924	10.2
5605	11.3
5747	11.8
57144	13.0
817	14.7
23533	14.8
5604	17.7
2066	18.1
1399	20.1
374	22.6
5293	22.6
5602	24.5
2002	25.7
3725	29.1
3084	29.3
5058	29.6
5290	31.1
2065	31.3
4609	31.4
1950	31.8
7039	32.2
25	32.4
6654	32.9
5062	35.4
53358	35.6
818	35.9
5336	36.1
207	36.7
6777	37.6
816	39.1
5601	39.4
5335	39.9
5296	41.6
27	41.8
1978	43.2
5294	43.4
5578	44.1
10298	47.9
6776	48.4
5063	49.3
25759	50.1
867	50.2
5594	51.0
673	51.2
10718	51.3
6464	52.2
6199	52.4
3845	52.4
2932	52.7
5579	52.8
2064	56.3
1956	56.4
5609	58.1
1398	59.0
9542	59.1
5295	59.3
10000	59.4
5595	59.7
2549	60.7
2069	60.8
3265	61.2
685	63.7
868	64.0
208	64.2
369	64.5
5599	65.0
6198	65.6
6416	65.8
5291	65.9
8440	66.3
399694	67.0
5582	67.6
1839	69.3
6714	70.1
4893	70.5
5894	70.5
6655	76.6
2885	76.7
572	76.7
2475	77.2
815	77.6
