Feature	Mean Rank
5568	3.7
2770	4.5
3790	6.6
2783	8.6
2784	9.4
2791	9.7
10681	12.2
6804	12.4
5567	12.4
784	13.0
2788	15.6
777	16.2
2775	17.2
59345	18.0
3708	18.4
5575	18.9
10411	19.1
783	19.3
2792	21.6
6833	22.2
776	22.2
2790	22.6
5573	23.1
773	25.1
9254	27.4
3767	29.1
5908	30.5
6844	30.9
114	30.9
94235	32.5
2778	32.8
5566	35.7
2786	35.8
2641	36.0
3745	36.3
2787	38.1
5577	38.8
55970	39.1
9495	39.7
51764	40.4
54331	40.6
2740	41.6
11069	42.5
3710	42.5
3747	42.6
5576	42.6
112	43.7
6812	44.1
775	45.2
3630	46.0
8826	46.1
5906	46.5
3709	47.0
2793	47.5
6861	48.2
111	48.3
26251	48.6
2771	48.7
6616	49.3
2782	50.0
2785	53.4
