Feature	Mean Rank
3441	6.3
3809	6.4
8503	7.5
5605	9.8
7535	10.7
7124	16.8
3802	18.3
3446	19.6
9437	20.5
63928	20.5
2207	23.5
3384	23.9
3932	25.4
5880	25.7
3456	25.8
5293	26.0
3002	26.3
5058	26.8
6654	28.8
5604	29.8
79465	30.0
5336	33.7
117157	34.0
3383	35.2
4772	35.4
4776	36.3
3683	37.5
5530	38.7
7305	39.3
3443	39.4
3442	40.6
10451	41.9
8795	45.5
3452	46.0
4775	46.4
23533	46.8
3458	47.5
3451	47.5
25759	47.9
7410	50.8
2185	51.0
10725	51.2
5296	51.3
637	51.3
353091	52.0
3811	52.3
3444	52.8
3821	53.3
3449	53.9
6850	54.4
5578	55.2
154064	56.6
3459	56.9
3808	57.4
11261	57.5
5777	57.7
3845	59.7
27040	60.7
5879	60.8
3822	61.0
836	61.3
4277	61.7
6452	61.9
4068	62.0
5290	64.7
5335	65.0
135250	65.0
8794	69.5
3824	70.7
5594	71.2
5535	71.9
5291	73.8
3806	74.1
5551	74.7
7409	75.3
3460	75.5
3265	76.9
3105	77.4
53358	77.5
3107	79.3
57292	79.7
51744	79.9
5579	80.9
8793	81.6
3447	81.7
5532	85.2
3439	86.8
4773	87.4
355	87.6
22914	89.1
259197	89.3
3812	89.3
2214	90.0
5881	90.4
3804	90.8
673	90.8
369	91.2
5595	91.5
3803	92.8
3454	93.6
3445	93.8
3823	94.2
3937	95.2
962	95.5
356	95.6
2534	96.0
5582	96.2
4893	97.5
3805	100.2
919	100.6
3455	102.2
399694	102.3
3448	102.4
5295	102.7
6464	103.3
5534	104.2
9436	104.2
8797	104.6
3106	104.7
3440	105.9
5894	106.3
5781	106.7
10870	109.7
1437	109.8
80329	110.4
2215	110.9
5533	111.6
5294	112.1
2885	112.4
3810	113.6
8743	116.6
3135	117.1
6655	117.8
3689	118.2
3133	120.7
