Feature	Mean Rank
140801	1.4
6167	4.7
6154	5.4
284288	5.9
6161	6.5
6158	8.6
6146	10.4
6210	11.8
6231	12.5
6170	12.6
6205	13.4
6137	16.5
6229	18.8
6144	19.8
6201	20.1
28998	20.7
4736	21.3
6165	22.3
6171	24.3
6193	24.4
6173	25.2
23521	25.7
6218	29.1
6125	29.2
6160	29.4
6169	31.3
3921	31.4
51065	33.8
6230	35.0
6130	37.8
9045	38.6
6187	38.9
6156	39.8
6132	41.7
6166	41.7
6192	42.4
6134	42.9
51121	43.3
6209	43.5
6128	43.9
6157	44.7
9349	45.1
25873	45.4
6217	45.5
6235	47.5
6141	48.8
6123	48.8
6136	49.8
6188	50.9
6168	51.7
6227	52.2
6232	52.2
6122	53.0
6204	55.5
51187	55.7
6155	56.3
6176	56.4
6139	56.7
6228	56.8
7311	57.4
6191	57.5
6203	58.6
6206	59.8
11224	61.8
6175	62.2
6138	62.3
6142	63.1
6207	63.4
6194	63.8
6224	64.5
6152	65.3
6164	65.7
6129	65.9
6189	66.0
6208	66.2
6234	67.2
6233	67.2
6222	68.2
6147	68.6
6159	68.6
6143	69.0
2197	70.6
6135	71.5
6223	72.7
6181	73.1
6124	74.0
6133	74.8
