Feature	Mean Rank
8341	1.5
8337	3.0
8361	7.0
8368	8.7
5424	11.0
10856	12.0
8338	12.7
2237	14.0
5425	14.5
121504	15.5
8335	16.1
3014	18.9
7015	19.6
55651	20.6
10714	20.8
7013	23.4
8342	24.3
8363	24.7
1736	24.7
8362	26.4
8359	26.7
6117	27.0
85236	28.2
8345	30.6
8360	31.0
5983	32.9
8366	33.6
3978	33.7
8334	33.9
54386	34.0
6119	35.0
8346	35.6
5982	36.1
8348	36.3
255626	37.4
7014	37.6
8290	37.9
8349	38.3
8340	38.7
8367	39.0
8970	40.6
5422	40.9
128312	41.0
8365	42.3
8343	42.8
5984	43.4
55135	47.3
8370	47.3
474382	47.4
3017	47.8
8294	48.9
5427	48.9
8364	48.9
8339	49.5
8347	49.7
5558	49.7
54145	50.0
3013	51.3
3012	51.4
8607	51.6
3018	53.8
5557	55.1
6118	57.2
23649	57.6
5985	57.9
8344	58.2
3015	60.4
5981	60.5
1763	61.7
65057	62.0
5426	63.4
5111	64.7
25913	64.9
57804	65.6
8330	68.1
26277	71.3
