Feature	Mean Rank
3551	1.4
5602	3.4
5518	3.8
466	6.9
5605	7.9
1432	8.4
5604	9.2
6196	9.5
2002	12.9
1846	14.0
4790	14.1
7189	14.1
257397	15.0
8517	15.1
5519	15.3
148022	15.5
9261	15.7
5606	17.3
6197	21.7
3725	22.6
7098	23.4
1849	23.6
23118	24.2
5608	25.7
5594	25.9
4792	26.6
2353	30.1
1386	30.3
4791	30.7
7314	32.2
5528	32.3
9252	34.3
6416	34.6
5598	34.8
6885	35.9
4793	36.1
5601	36.5
5970	36.7
1147	37.1
10454	37.3
1845	39.0
1848	39.9
6195	40.4
5515	41.0
5516	41.9
5599	41.9
5600	41.9
1385	42.6
5609	43.8
4205	45.2
7867	45.8
4208	46.4
5595	49.1
