Feature	Mean Rank
23225	1.2
11198	6.2
6829	6.4
2068	8.4
2961	9.3
902	10.8
6872	12.5
904	12.7
4331	12.9
5439	13.3
2957	16.6
2966	16.7
9688	18.7
6875	20.4
6874	21.0
1025	22.4
4928	22.9
8178	25.7
6924	26.2
6921	27.7
1022	27.9
2967	28.9
53371	29.8
129401	30.0
10762	30.4
25920	30.8
2962	30.9
22916	31.2
5901	31.7
6882	31.9
5436	32.9
6923	34.1
23165	34.3
9972	34.6
2968	34.6
6884	38.3
348995	39.9
81929	39.9
2071	41.6
4686	42.4
5903	42.6
8086	42.6
7936	43.3
23279	43.5
23511	43.7
5430	43.7
9631	44.6
5441	48.3
6880	48.6
2959	48.8
57122	48.9
4927	51.7
7469	52.0
6749	52.5
51497	52.5
9818	55.6
5902	56.1
5433	56.3
8731	58.0
79902	58.5
5431	59.1
79023	60.1
6878	62.5
8021	63.3
2965	63.8
6908	64.1
6827	64.4
2960	64.7
8480	64.7
6881	66.0
9150	66.5
5437	66.6
23636	66.6
5440	68.7
6877	69.2
5432	69.4
5905	71.4
2963	72.2
2958	72.3
6917	73.0
7514	73.0
55746	73.5
9883	75.3
6883	76.0
11097	77.7
7175	78.6
5435	78.9
5438	79.5
8732	84.0
