Feature	Mean Rank
1191	3.4
7450	6.9
2815	7.6
2153	9.4
2	9.4
88	10.5
6647	11.7
5627	12.5
5155	12.7
5196	13.0
5154	15.4
3674	16.9
3920	17.6
2814	18.7
3082	19.9
948	20.4
2812	21.6
3827	23.8
2266	24.2
2243	26.3
801	27.1
7044	27.6
928	30.5
5473	31.1
7273	32.1
7423	34.9
29106	35.0
5175	35.0
1675	35.3
5340	35.3
213	35.7
226	36.0
7422	36.4
1950	37.1
81	38.5
7060	38.9
7042	39.2
5054	41.0
2811	41.0
22915	41.4
805	42.7
3273	45.0
710	46.9
335	46.9
9948	47.5
7414	47.9
813	48.3
7424	48.9
7076	49.2
5552	50.3
2316	52.4
351	53.0
7058	53.1
7059	53.2
3309	53.9
440915	54.0
5216	54.4
2335	54.9
2244	56.2
87	56.5
2157	56.7
3690	57.2
5265	57.8
6678	58.6
5478	58.8
27154	59.3
5345	59.3
7043	60.8
2277	62.2
967	62.5
10487	62.9
2162	64.0
7094	64.3
2621	65.0
3479	65.6
7114	65.7
22927	67.3
5341	68.6
6403	70.3
7040	72.2
7057	73.2
1072	73.5
7277	74.6
7018	75.0
5660	79.2
808	80.2
