Feature	Mean Rank
1981	3.4
6443	3.8
25	4.2
3683	6.1
3109	6.5
3127	8.4
4622	8.9
1605	9.8
3119	14.4
6445	14.4
60	15.9
3133	16.5
71	16.8
4625	19.1
958	21.9
3118	22.9
857	23.5
5879	24.2
5880	25.5
3115	26.2
3908	26.2
3105	26.7
842	29.7
841	29.8
941	30.7
3123	31.8
1525	32.0
22989	32.4
652614	33.1
5551	35.0
27	35.2
4621	35.2
5881	35.8
4629	38.9
4628	38.9
1982	40.1
942	40.3
595	40.9
1604	42.2
6442	42.4
4626	43.2
6444	43.4
8672	43.6
4619	44.2
3106	44.5
3113	46.3
4620	46.4
3383	47.1
940	47.3
3107	47.4
637	47.4
79784	47.9
3126	48.0
3689	48.5
3122	49.0
3111	50.2
54205	50.3
3134	50.5
3112	50.6
2534	50.7
57644	51.3
4627	52.2
959	52.5
8735	53.3
3135	55.2
3108	55.9
836	57.2
4624	58.3
3117	59.2
1756	60.8
3125	63.9
