Feature	Mean Rank
3441	2.2
3119	5.8
3127	6.8
3109	7.7
3002	8.7
5551	9.9
3451	10.0
3446	10.9
3452	10.9
355	13.0
3111	14.6
3445	15.8
3449	18.5
1081	19.1
3443	19.8
3442	21.2
3567	22.0
3565	22.6
941	22.9
3439	26.0
3125	26.1
3122	26.8
3112	26.9
958	26.9
3113	27.6
3440	28.4
3135	29.0
940	29.2
3133	30.5
7173	30.8
356	30.9
7253	31.5
3448	31.5
3558	32.4
3105	33.1
3118	34.2
3117	34.2
7038	34.5
3115	35.6
3126	36.1
3447	37.1
3123	37.3
942	37.5
3444	38.2
652614	39.6
3108	40.4
959	41.4
7252	41.5
3106	42.0
3134	42.1
3586	42.4
3107	42.8
1493	44.1
