Feature	Mean Rank
7186	2.4
3316	2.5
7042	6.8
1432	6.8
5879	7.3
8737	8.9
7046	9.5
1616	10.1
1649	10.8
4293	12.2
998	12.7
4205	13.0
4207	15.2
4609	15.3
2002	18.5
5608	19.0
3265	19.3
9252	20.3
6464	20.6
9261	20.9
3315	22.8
6772	22.9
5321	23.9
6885	24.6
8717	25.3
6416	25.3
4209	25.7
1385	25.9
7040	26.7
1386	27.1
8550	27.2
3150	28.5
4217	28.7
8569	29.3
4149	29.8
7043	30.4
4208	33.4
2885	33.9
4214	36.5
