Feature	Mean Rank
3551	2.1
8503	7.1
5728	8.3
5605	8.9
1869	9.2
3326	10.6
1027	11.7
5154	13.3
10488	13.4
5155	13.6
595	15.4
898	15.5
23533	16.6
1387	17.5
4193	17.5
3645	20.9
1017	20.9
84699	21.6
5293	23.8
56034	24.9
842	25.0
83439	25.1
64764	25.4
1026	26.5
5604	27.7
6932	28.0
5290	31.0
6654	31.8
4792	31.9
4790	33.0
90993	33.2
5970	33.5
8517	36.1
7039	37.1
1950	38.3
5594	38.4
468	40.6
354	41.2
80310	41.2
5291	41.7
3480	42.6
6716	43.0
2263	45.1
6934	45.2
5295	45.6
207	50.6
2260	51.8
2308	52.5
5159	52.6
3265	52.9
4893	53.2
1147	53.2
3630	56.6
2950	57.2
369	57.5
2064	57.7
367	58.2
3845	58.2
3320	58.9
5894	58.9
2475	59.5
2033	62.0
1871	62.6
673	62.7
9586	62.8
4824	62.9
9134	63.8
1956	64.3
3479	65.2
5296	65.8
7184	66.4
148327	66.9
1870	67.3
1499	67.7
5925	68.4
596	69.7
208	70.0
10000	71.2
572	71.5
5156	72.3
51176	72.4
7157	72.5
5595	73.2
5294	73.3
2885	75.2
1385	75.2
5170	75.5
6655	76.0
2932	77.7
