Feature	Mean Rank
10507	1.0
1297	5.1
5605	8.3
64221	9.9
5604	11.5
56896	12.8
10154	12.9
51332	13.0
3326	13.2
5788	13.8
6709	15.3
388	15.7
4690	19.3
10371	19.6
57144	21.2
9353	25.2
1463	26.4
56924	27.7
1282	27.8
2675	29.7
8829	31.6
375790	32.6
776	34.0
6237	34.1
64218	34.7
25	34.8
5362	35.7
389	35.7
57556	37.2
10486	37.8
6654	38.0
391	38.2
10570	38.6
55740	40.4
5747	41.2
256076	41.9
9252	42.4
57731	43.3
8913	43.3
6711	46.3
54209	47.5
57522	50.6
64096	52.0
5621	52.6
779	53.3
9826	53.4
3985	58.7
778	59.0
5062	60.4
5594	61.0
8911	61.4
784	62.4
3984	63.2
8912	64.3
80728	64.5
7529	66.0
1280	66.8
23396	66.9
1292	67.4
3688	68.6
7305	70.4
1278	71.7
4684	72.3
4902	72.7
5063	73.8
4629	74.5
4233	75.2
27	75.3
6900	75.5
5879	76.2
23365	78.5
5623	79.1
2668	79.9
6710	81.0
783	82.0
1299	84.2
4893	84.8
8128	84.9
4637	85.0
7094	86.7
971	86.8
3265	88.2
6091	88.4
5365	88.8
5058	90.2
785	90.6
5880	90.9
3845	91.0
2674	92.6
5361	93.9
8482	94.3
6092	94.3
91584	94.8
6714	95.1
2909	95.9
4627	96.8
80031	97.3
1291	98.4
2817	99.1
2260	99.2
8440	100.0
9901	100.3
782	100.7
1277	102.1
7408	103.5
1400	104.7
1072	105.1
23380	105.3
1289	105.8
7903	105.9
775	107.0
79784	107.8
5216	110.5
6093	111.3
1293	112.0
998	112.9
1290	113.2
2534	113.5
5786	113.8
6708	114.0
4628	114.7
9855	115.5
1286	115.7
3320	116.4
2064	117.7
10298	117.9
1385	117.9
9048	118.7
103910	119.2
1809	119.7
1808	120.2
55558	120.9
23122	120.9
5595	121.0
23332	121.1
6712	121.5
23129	123.0
131873	123.6
1298	125.3
5894	125.5
10398	125.7
27289	126.0
3672	126.7
1284	126.8
51466	127.6
2932	127.9
6655	128.0
2242	128.5
9475	131.7
387	131.8
10487	132.6
5217	133.1
8851	133.1
1287	134.0
1285	134.0
9037	134.0
1020	135.3
5364	135.7
9723	136.4
2885	137.7
1281	147.1
