Feature	Mean Rank
4121	1.2
25834	2.7
91869	5.6
3703	5.8
8818	6.7
6184	6.7
54344	6.8
79087	10.2
440138	10.9
10905	12.5
7841	13.8
22845	16.3
79796	17.1
8813	18.0
8704	18.3
11253	18.7
1650	20.4
1603	22.2
199857	22.3
85365	22.4
84620	24.1
56052	25.2
29880	25.3
1798	25.9
79868	26.9
11282	27.2
146664	27.4
144245	27.8
6480	28.0
7991	28.8
11320	30.4
84920	32.0
57171	32.7
4245	32.8
23193	32.9
4122	33.7
57134	34.1
4247	34.3
8703	35.5
4249	36.5
79053	36.6
4124	37.9
2530	40.1
201595	41.0
6185	41.1
4248	41.3
2683	41.3
10195	41.4
29929	44.2
