Feature	Mean Rank
6522	3.7
108	4.2
5320	5.3
5331	9.1
1358	10.5
22802	14.5
486	15.0
50487	15.1
8671	16.0
480	17.0
489	18.0
491	18.2
279	21.1
483	21.1
23436	22.3
6548	22.4
482	25.1
6262	26.6
1056	27.4
23236	28.0
1179	29.5
1357	31.0
196883	31.4
1811	31.6
63036	32.7
5406	32.9
760	32.9
683	33.3
5578	34.4
123745	35.1
5579	35.4
8681	35.5
5874	35.8
1504	36.2
3708	37.8
481	38.7
5645	38.9
477	39.8
9545	40.1
2778	40.2
10136	40.7
5646	42.5
9635	43.2
5879	44.1
30814	45.9
3784	46.0
6344	46.8
112	50.0
26279	51.1
5906	51.5
4218	52.3
3778	53.0
280	53.5
5321	56.7
476	57.0
7220	58.2
5644	58.4
487	59.3
5330	59.5
886	59.5
84647	61.4
114	63.3
952	63.7
5908	65.2
109	65.4
107	66.1
8398	66.3
5319	66.4
391013	67.5
23439	67.9
1359	67.9
81579	70.4
5408	71.2
5322	71.6
478	72.4
490	73.1
1361	73.4
5407	73.4
3710	73.5
1360	73.6
1131	73.7
8766	74.0
5332	74.4
51032	75.1
493	75.2
2776	75.6
8399	75.7
488	76.7
1506	76.7
219931	79.3
5582	80.9
115	81.0
113	81.1
1080	81.3
111	84.4
64600	84.7
492	86.4
6558	86.6
387	88.7
3709	91.8
