Feature	Mean Rank
51684	2.5
650	4.6
89780	7.3
2736	8.3
7479	8.6
6608	10.7
11211	11.3
83439	11.4
54361	13.0
6932	13.3
7471	13.4
7481	14.0
2535	15.4
7475	16.0
2737	16.6
7484	17.1
6934	17.1
8312	18.2
324	18.8
8322	21.3
652	21.6
8325	22.9
10297	24.6
8313	26.1
7474	28.0
8321	29.0
81029	29.7
51384	29.9
6469	30.0
7473	30.8
8643	31.1
5727	31.7
64399	32.5
2735	33.8
8323	34.7
8324	35.9
7855	36.0
7976	36.4
1856	39.2
80326	40.1
1857	40.1
7482	40.2
1499	40.6
8326	42.1
7476	42.2
7157	42.7
7472	43.2
1855	44.0
51176	44.3
7480	45.8
27148	46.0
7483	46.0
7478	46.5
2932	46.6
7477	46.8
