Feature	Mean Rank
4718	5.3
83447	5.4
1349	6.7
56901	6.8
4711	7.5
84701	8.1
4698	8.2
7327	12.4
6392	13.4
7332	13.5
4704	16.6
125965	17.4
1327	17.7
513	17.9
7384	18.3
4723	18.6
10476	20.0
440567	21.8
518	23.0
7388	27.2
4728	27.9
1346	29.4
4694	30.3
6622	30.6
4731	31.4
506	31.8
1337	34.3
1345	34.5
7381	37.0
522	38.4
2861	38.7
7385	39.6
5071	39.7
6571	40.2
120892	42.3
29796	43.2
317	43.5
4714	45.3
7326	45.7
7314	46.4
5413	47.1
4717	47.7
55967	47.9
4719	48.2
341947	48.5
6570	48.9
6389	49.0
9246	49.9
509	50.7
7416	54.7
4697	54.7
4716	55.9
118424	56.5
1351	57.7
4720	58.2
7317	59.2
1340	59.4
1350	60.9
4706	61.1
4712	63.3
5481	64.6
1347	64.7
4702	64.8
515	64.8
6531	65.0
4709	65.1
170712	66.1
4726	66.2
4710	67.2
4724	67.3
7054	67.4
51465	67.7
4707	67.9
842	68.3
6391	69.2
517	70.1
836	73.6
9627	75.8
4705	76.0
9377	76.4
6390	78.9
292	78.9
54539	79.0
514	79.6
7417	79.8
1339	79.9
539	80.6
7419	81.5
4708	82.4
10975	82.9
7345	84.4
51079	84.5
516	84.9
65018	85.2
291	86.0
54205	86.6
27089	87.6
4701	88.9
498	90.3
1537	91.8
27429	92.1
7318	93.7
4696	93.8
126328	93.9
374291	94.7
7386	95.7
4713	96.1
11315	99.0
4722	99.6
4725	102.8
1329	104.0
4729	105.2
