Feature	Mean Rank
1445	7.8
3691	8.9
2247	9.6
54434	13.6
9459	13.9
5154	16.6
57144	16.8
5962	17.3
56924	18.9
8503	18.9
8074	19.1
2248	21.7
5747	22.6
1073	24.2
3684	24.8
2245	25.8
88	27.6
54961	28.9
23396	28.9
5155	29.0
10093	29.1
5605	30.2
4478	30.3
8396	31.8
2250	36.2
10627	38.9
9564	39.5
5499	41.9
3682	42.2
5604	43.8
23533	44.0
4659	44.7
2253	46.6
60	48.9
8823	49.0
6237	50.0
623	50.8
1128	51.8
10092	54.0
58498	54.2
6548	54.5
5305	55.5
56034	56.3
10163	56.8
7114	57.1
1729	58.0
3679	58.6
5293	58.8
5594	59.0
28964	59.2
624	59.7
1950	62.2
1133	62.8
5290	63.6
10297	63.8
3674	64.3
7430	64.8
2251	67.9
10458	68.9
1399	69.5
80310	69.8
5500	73.0
324	75.2
22808	75.3
55740	76.0
55845	77.2
3683	77.2
3645	79.5
9965	82.5
2246	84.0
6654	84.9
5296	84.9
3687	86.3
27006	86.4
5058	86.6
2255	86.6
2258	87.1
5159	87.8
10451	88.0
4636	88.2
3690	89.0
4342	90.3
71	90.9
3655	91.2
5880	92.0
10552	92.0
89846	92.6
2261	93.2
26999	97.5
93408	98.8
8395	99.5
10298	101.3
55970	105.8
3695	106.0
29895	106.3
7410	106.6
7074	107.5
200576	107.7
4638	108.3
8516	108.5
6093	110.9
1131	111.1
5294	111.1
4893	112.6
3689	114.0
81	114.2
3680	115.7
3984	115.8
5295	116.3
7454	116.6
2335	116.7
3673	118.1
7414	120.3
2149	121.7
5879	122.5
81624	123.3
5291	123.9
8874	124.5
85477	125.3
2909	126.0
1398	126.2
9087	126.2
22801	126.9
3071	127.1
5829	127.6
5063	128.6
2263	128.9
2260	129.3
673	130.2
2934	130.6
3672	132.2
10152	132.4
1129	132.6
2254	135.5
5216	135.9
87	137.4
5881	137.9
10672	138.3
3845	138.5
3681	139.4
3675	141.0
5156	142.7
7117	143.4
8936	143.6
2264	144.0
4633	144.1
2249	145.9
375189	145.9
26281	146.1
7409	146.3
1956	146.3
26230	146.8
2256	147.1
10788	147.1
5595	147.7
653888	148.0
3676	148.6
2768	149.7
91807	149.7
998	150.4
8826	151.0
8817	151.2
10095	151.3
8515	151.5
85366	151.5
79784	153.6
26291	153.7
3985	154.1
1132	154.2
3678	154.5
9138	154.7
10787	155.8
5894	157.3
50649	158.3
81873	158.4
2257	158.9
2259	159.4
2252	159.5
3630	159.8
8394	159.8
10109	159.9
85464	160.1
79837	161.1
10094	162.2
89	162.7
23191	162.8
3265	163.1
1072	163.7
5062	163.8
3693	164.7
22800	165.7
128239	166.0
387	166.5
8976	166.7
6655	168.3
8822	168.6
345456	169.0
4627	170.2
929	171.8
103910	173.6
5501	173.9
4628	174.1
1730	174.4
3696	175.4
369	175.9
3694	176.5
1793	177.0
3688	177.0
10398	179.4
23365	189.6
5217	189.9
9475	191.0
3685	195.6
