Feature	Mean Rank
147323	4.5
1586	8.3
6309	9.8
3290	10.6
80270	11.5
1585	11.6
6555	12.0
9023	12.7
11001	13.4
10599	14.0
2172	14.9
1593	15.1
3293	16.1
570	16.2
1584	18.0
6713	18.4
10005	20.3
7108	21.6
4597	22.2
8647	23.4
6307	23.6
6718	25.5
1589	27.2
9453	27.3
10654	28.0
3157	28.5
10682	28.7
8714	28.9
3283	30.9
6579	31.4
8309	31.9
3930	31.9
1582	32.0
3284	32.6
51478	35.5
1718	36.0
1595	37.0
10998	37.0
80765	37.2
6770	38.0
2222	38.9
50814	40.0
213	40.3
9420	42.7
3156	44.3
1588	44.4
4047	44.5
134429	45.5
1583	46.4
51302	46.5
23600	46.7
28234	46.8
3295	47.0
1717	47.0
6554	47.8
3422	48.0
1109	48.7
1581	51.4
6342	52.2
10858	52.5
91734	52.6
4598	55.1
