Feature	Mean Rank
108	4.5
5568	6.7
5518	7.8
245711	9.6
27127	9.9
6196	11.6
983	14.5
5604	15.9
8243	16.5
898	17.3
10459	18.2
114	19.2
10734	20.6
1017	21.6
996	22.1
5527	22.2
5567	22.4
817	22.8
151648	23.2
5499	23.6
51433	27.0
196883	27.3
5525	29.0
5519	29.9
112	30.0
26271	30.5
89869	31.1
5347	31.3
29882	33.1
387778	33.2
5594	35.5
5241	35.6
5530	36.9
9978	37.2
991	39.4
163688	40.8
3708	41.5
8881	41.9
5500	41.9
11261	42.8
5566	43.8
4342	44.0
818	45.7
5535	47.2
64682	47.9
9748	50.9
10393	51.4
7529	52.5
7532	52.6
6197	53.1
10744	53.6
63928	54.3
51529	54.6
4085	56.5
5532	58.4
8697	58.5
699	60.0
6500	60.2
367	61.1
3480	61.5
9985	63.3
9126	65.1
286151	65.4
51806	65.7
805	67.4
3630	67.9
9700	68.4
5528	69.5
995	69.7
111	71.0
9133	71.2
3710	72.1
9134	72.6
6790	73.2
891	73.7
816	75.0
5516	76.3
8454	76.4
7534	76.9
7531	77.7
6300	77.9
6195	78.3
5529	78.6
64506	80.4
3479	80.8
5613	81.3
5595	81.8
9088	81.9
27330	81.9
7533	82.1
8945	84.3
5526	84.6
10971	85.3
23291	85.4
5515	85.5
107	86.3
3709	87.1
51434	87.7
810	88.0
115	89.2
9232	89.4
113	89.5
801	91.4
5501	93.5
29945	94.3
246184	94.3
5534	94.5
815	94.9
109	96.9
5533	100.0
808	103.7
25847	104.8
