Feature	Mean Rank
1445	2.1
58494	3.4
3691	4.4
5747	6.3
3684	7.2
10319	7.5
7450	8.8
3386	11.9
3680	16.2
3381	16.3
9564	16.4
10411	16.8
8516	17.6
11069	19.4
3682	19.9
5908	20.6
3908	22.3
3690	22.9
5906	23.3
3911	24.0
7448	25.0
3384	29.0
3679	29.2
3689	29.3
3678	30.4
6654	30.7
3676	32.3
2243	32.6
22801	33.2
5175	33.5
3687	33.5
3673	34.7
3683	38.3
682	38.8
3674	40.1
3695	40.6
3672	40.8
1285	41.0
1398	41.8
3385	42.0
2200	42.0
3675	44.6
1278	45.4
3694	46.1
3681	46.1
3915	48.0
3693	48.3
3912	48.4
1282	50.6
7094	51.1
8174	51.9
7057	52.3
1277	52.9
2335	53.1
999	53.9
284217	53.9
1280	55.3
3688	55.7
3383	55.9
6696	57.6
2244	58.2
8515	58.9
120425	59.3
2266	59.3
50848	60.2
1284	60.5
3696	60.8
54518	60.9
83700	61.2
7412	61.4
6714	61.5
1286	61.7
3913	62.4
25780	64.0
3685	64.5
10235	64.6
5770	66.9
1287	67.0
3655	69.9
2885	70.0
3371	70.6
