Feature	Mean Rank
7111	2.6
7139	2.9
7138	3.1
4621	9.0
88	9.4
7140	9.5
7169	9.7
4638	9.8
4637	12.2
4635	12.4
7414	12.8
4633	15.8
7134	16.1
72	16.2
8557	16.2
4703	16.8
4606	18.9
4604	22.4
7168	23.7
3693	23.9
103910	25.1
7171	25.7
805	26.8
1674	27.3
10174	28.0
7137	29.0
4632	29.2
10580	29.9
7136	30.3
801	31.1
5829	31.3
140465	31.6
7170	33.4
7273	33.8
59	34.2
4607	34.3
4626	35.9
7094	36.1
4634	36.7
4629	37.6
7135	37.7
3672	38.4
800	38.6
25802	38.7
7125	38.8
89	38.8
1756	39.1
7431	39.8
10398	40.5
4624	41.2
808	43.7
