Feature	Mean Rank
8662	2.0
8666	2.5
8664	6.7
6154	6.8
6231	7.1
6167	8.1
6161	9.1
6205	9.5
6210	9.6
6158	13.5
6146	15.1
6173	17.3
4736	18.9
6165	19.6
6229	21.0
8668	23.2
6170	23.5
6201	26.3
6137	26.6
3921	30.6
6169	30.9
6134	30.9
6230	31.0
6171	31.4
6160	31.8
6125	32.1
6187	33.3
6168	33.4
6193	35.4
8669	37.1
6144	39.3
6128	40.1
6124	40.4
9045	41.7
6156	41.9
6155	42.0
6192	42.8
6157	43.0
6122	44.9
6132	45.4
6130	46.0
6204	47.2
6123	47.6
6227	47.8
6188	48.1
6235	48.5
6228	48.6
6218	49.3
6141	49.6
9349	50.5
6209	50.6
23521	50.9
6217	51.1
6232	52.6
7311	55.7
6139	56.2
6206	56.3
6191	57.2
6147	59.1
6208	59.4
8665	60.3
11224	61.3
6142	61.3
6233	62.2
8661	62.4
6176	62.5
6136	63.4
1964	64.6
6203	64.8
6194	65.9
6189	66.0
2197	66.4
6207	66.6
6224	66.7
6175	67.2
51121	67.2
6152	68.4
8663	68.8
6164	69.9
6135	72.2
3646	72.6
6181	72.8
6143	72.8
8667	73.1
25873	73.1
6159	73.4
6129	74.9
6222	75.0
6138	76.0
6234	77.3
6133	79.3
6223	80.7
27335	83.8
