Feature	Mean Rank
27257	1.0
57472	4.1
23644	5.6
51010	6.3
1977	6.7
196513	7.1
54512	7.1
1981	10.9
9924	10.9
246175	12.0
4848	12.0
23404	13.4
9125	14.2
1974	15.2
9337	16.8
29883	17.2
1975	19.7
167227	20.1
118460	21.3
54464	23.0
1656	23.1
80153	23.4
57819	24.1
23019	24.7
22894	25.8
25904	26.5
5393	27.4
23658	28.1
28960	30.7
55802	31.7
255967	32.4
27258	32.5
1973	32.7
85456	32.9
10605	33.2
25804	34.1
55571	34.2
11340	35.3
4850	35.3
4849	35.7
51013	37.0
56915	37.2
11157	38.0
26986	39.4
5073	39.5
23016	41.5
