Feature	Mean Rank
108	4.8
5261	6.7
5733	6.7
83447	10.7
5333	12.7
2905	13.1
5025	13.4
6865	13.8
2925	14.2
147	14.9
2767	16.6
56413	17.0
185	17.6
5568	18.8
5027	22.9
5024	25.0
5567	28.6
3973	28.8
2066	30.3
2903	32.1
5153	32.1
489	32.1
136	32.2
8912	32.4
6262	33.8
5023	34.0
5724	37.1
1128	37.2
5331	40.8
623	41.4
5530	41.9
1133	43.7
5026	43.8
778	43.9
2769	44.5
6870	44.6
777	44.8
817	47.8
2778	49.1
154	50.5
8911	50.6
6547	52.1
776	52.4
683	54.5
2064	55.1
491	56.3
84812	56.3
3357	56.3
4843	56.6
7125	56.9
5578	57.2
7134	57.6
3363	58.2
6546	58.9
779	60.0
196883	64.6
1909	66.0
3708	66.9
11261	67.4
5336	67.5
3274	67.8
113026	69.1
23236	70.0
3358	70.2
153	71.2
51806	71.8
5535	72.0
4842	72.8
89869	73.8
63928	74.7
163688	74.7
8913	75.2
1910	75.6
774	75.8
135	76.2
6869	76.6
2185	77.0
9127	79.1
155	79.5
624	83.5
5481	84.6
5613	85.3
4923	86.4
57105	86.9
8877	88.4
487	89.0
3269	89.1
5350	90.7
814	92.6
818	93.2
6261	93.8
773	94.9
5737	95.6
148	96.0
552	96.5
492	97.6
553	98.2
5335	98.7
51196	101.1
114	102.2
1129	104.9
3362	105.6
7220	107.6
91807	108.6
4638	111.1
805	112.8
816	114.0
1131	114.5
7416	114.6
6263	114.8
3710	114.9
5257	115.1
2906	115.2
5136	115.8
56848	116.1
6915	116.2
7201	116.2
5330	117.0
5566	117.1
887	117.8
5579	118.2
3360	119.4
292	119.7
7419	120.3
5532	120.4
886	122.0
9630	123.0
2149	124.0
85366	125.1
5332	125.3
2774	125.7
6543	125.7
810	126.7
5256	127.1
4846	127.3
3709	127.3
2911	127.8
3361	128.7
5260	128.8
10800	130.7
7417	131.0
815	132.6
2915	132.7
490	133.4
488	133.7
2065	133.8
5255	134.3
5534	134.6
1816	134.8
1139	134.8
115	136.5
5021	137.5
952	137.7
5137	138.4
1956	139.1
493	139.2
5731	139.6
146	141.4
22953	142.1
775	142.4
3707	142.4
801	143.1
107	143.7
291	144.4
3706	144.9
1812	145.1
5582	145.7
2776	146.5
109	146.7
5156	150.7
5159	152.3
2902	154.0
5533	158.4
113	158.7
808	165.2
3356	166.3
