Feature	Mean Rank
133	9.3
2784	10.0
10266	11.9
1395	12.3
5746	12.3
2783	13.1
11211	13.2
6608	13.4
2535	13.9
2792	14.6
89780	16.8
54361	16.9
7479	17.7
2692	19.8
796	20.4
59345	20.7
2691	21.4
10681	21.9
7471	24.6
8321	25.1
5744	25.2
7475	27.6
117	27.9
1392	28.0
2695	29.4
2641	29.5
8322	30.6
116	31.3
5745	33.1
2788	34.3
2740	34.7
7976	35.1
3375	35.4
6469	35.6
7477	35.7
7481	35.8
7474	36.0
2778	36.9
799	39.4
7484	40.2
7433	41.0
8643	41.7
80326	42.9
7473	44.1
6344	48.1
7855	48.5
79924	48.5
10203	48.7
8324	50.0
7472	50.9
3549	50.9
5727	51.2
55970	53.1
8323	55.1
51384	55.1
113091	55.5
2785	55.7
51764	58.0
5741	58.7
94235	58.9
8326	59.6
2791	61.4
7482	61.5
7476	62.0
7483	62.1
2696	62.5
7478	63.5
2786	63.9
50846	64.3
10267	64.4
8325	64.5
54331	64.5
2787	65.1
9340	65.1
10268	65.2
2782	65.2
6343	65.6
2790	68.0
2642	68.5
7480	68.8
1394	69.6
2793	70.9
7432	71.4
797	72.4
7434	77.4
