Feature	Mean Rank
4173	2.5
4174	2.9
10213	3.8
1026	4.4
5001	8.4
5714	8.9
5682	9.4
5718	12.0
4998	12.3
1017	12.6
5684	14.2
5717	14.9
5702	15.0
5689	15.0
5704	21.0
5708	22.0
9491	23.8
5709	23.8
4171	24.7
5686	24.7
5925	26.0
5691	26.4
84515	26.8
5707	27.0
5721	30.0
890	30.5
5719	31.2
5720	31.5
5694	31.5
5692	32.7
5711	32.9
5716	33.9
9861	34.4
4176	34.8
5685	35.2
5000	36.3
4172	37.2
990	37.8
5715	37.8
5706	37.8
5698	38.5
5695	39.2
5693	39.5
5690	40.2
4175	43.5
5700	44.0
10197	44.5
5713	46.4
5683	46.6
8900	46.7
81620	47.1
7314	47.2
5696	48.2
23594	48.4
5701	48.6
51343	50.0
4999	50.3
5688	50.9
5687	51.1
5705	51.1
23595	51.6
5710	56.4
5699	58.0
