Feature	Mean Rank
6709	3.2
1832	3.4
5747	5.4
2620	5.7
1830	6.6
8428	7.9
4001	8.7
4137	8.8
4950	11.1
118	11.3
999	11.7
2934	13.7
4000	13.8
324	15.5
6093	15.8
22985	16.1
329	16.7
660	17.9
5588	20.1
63967	20.6
840	21.1
1829	22.4
1828	22.8
5580	25.1
5317	25.3
1499	26.2
51765	26.5
9414	26.7
7082	27.0
10134	28.0
839	29.0
841	29.1
28988	30.3
836	31.1
2339	32.2
5339	33.0
7431	33.2
