Feature	Mean Rank
1191	1.4
2767	7.1
2815	9.1
1606	10.4
7450	10.9
5155	11.4
2784	14.9
2	17.3
88	18.1
5196	18.9
2153	19.4
5154	19.9
10681	20.3
1432	21.5
5028	24.2
948	24.6
6647	25.9
3674	26.2
5578	29.4
5590	30.7
11343	31.3
5023	31.5
9002	31.7
3920	32.2
7060	34.7
1950	37.0
2788	39.1
59345	39.7
51206	40.1
2814	40.2
2783	41.9
5340	42.2
94235	42.4
747	43.0
22915	43.7
5290	44.5
23533	46.5
2770	46.9
7042	47.2
5627	47.7
7423	47.9
139189	48.1
8527	48.3
146850	49.7
3082	50.9
3708	52.6
5473	52.8
2812	53.2
4067	54.3
5175	55.1
1607	60.9
6850	61.7
2207	61.9
2769	62.3
2792	62.3
3273	63.9
2266	65.0
3827	65.1
7273	65.1
29106	65.9
226	67.2
5336	67.7
2243	68.1
5295	69.2
64805	69.2
928	70.7
7076	72.1
5291	72.3
213	72.8
1675	73.3
2151	73.8
7424	76.4
2785	76.8
813	77.0
2277	77.0
5054	77.1
5321	78.1
9630	78.6
2787	79.3
10451	80.5
3937	81.0
9162	82.2
81	86.5
6814	86.5
54331	86.6
7422	87.4
2791	88.1
5552	88.1
5345	88.2
6915	88.5
7414	90.6
2773	90.9
2157	91.3
335	92.4
7058	92.7
805	93.0
2162	93.4
440915	95.6
7059	95.9
5478	101.6
2782	101.6
2771	101.9
2335	102.0
1608	102.2
3690	103.0
5341	103.1
2316	104.0
9948	104.4
351	105.5
55970	105.9
5579	107.6
7410	109.1
801	110.8
710	110.9
27154	111.5
2811	112.3
87	113.9
221955	113.9
7040	114.8
7044	115.0
3309	115.3
7094	115.8
7409	117.0
207	117.4
3709	119.2
8526	119.6
10487	121.4
8525	121.7
967	123.5
6403	124.6
7114	124.7
51764	125.7
3479	125.8
2790	126.7
6714	128.7
2768	128.9
2621	129.4
3710	129.7
5216	129.9
7043	130.0
22927	132.7
5265	133.2
2244	134.6
2786	135.0
208	135.0
7018	135.5
10000	135.5
160851	136.2
2149	137.2
5660	137.4
1609	137.9
5294	138.2
1277	138.3
2776	140.1
1072	140.2
7057	141.1
5582	141.5
5170	142.1
2534	142.4
2793	142.4
6810	143.5
7277	146.9
1278	147.7
808	148.7
10672	149.6
6678	149.9
