Feature	Mean Rank
3551	1.6
5605	5.0
5880	7.1
8503	7.9
2213	9.5
5293	11.4
23533	14.3
8517	14.9
8519	15.1
4772	15.6
3635	16.9
5604	17.0
63928	18.1
4790	19.7
971	21.0
6654	21.4
975	21.6
5777	21.8
7410	21.8
207	23.2
10892	25.5
5530	25.7
5336	26.9
4776	27.0
4067	28.0
11261	28.2
3725	28.2
5296	29.4
5970	30.9
84433	32.7
3845	33.4
4792	33.5
695	35.0
5532	35.4
5295	36.8
5291	38.0
10451	39.4
1380	40.6
5290	40.7
6850	40.9
5879	41.5
4775	43.6
974	45.1
8915	45.2
5894	46.0
29760	46.5
11025	47.9
7409	50.2
930	50.8
5594	50.8
1147	50.9
973	51.3
5595	51.4
3265	51.5
5535	51.9
933	51.9
4794	52.1
2353	52.2
208	52.5
10000	53.1
4893	53.5
4793	54.0
5579	54.5
10725	56.6
4773	56.7
2885	56.9
5881	59.5
27071	59.8
25780	61.2
5533	63.5
2932	64.0
5294	64.5
6655	65.1
118788	66.0
5534	66.7
