Feature	Mean Rank
6154	3.0
6167	3.1
6158	4.1
6161	6.4
6231	8.4
6146	8.4
6210	11.7
6137	11.8
1915	11.8
6170	13.2
23521	17.0
6205	17.1
6165	17.6
6218	20.1
6169	20.4
6144	20.7
6201	21.8
6229	22.9
6209	27.3
6130	27.4
6123	27.8
6160	27.9
51121	28.4
6193	28.8
6171	29.5
6125	29.6
4736	30.6
6173	32.5
6187	32.6
6134	34.6
25873	35.0
6230	35.9
3921	36.1
6128	37.6
6156	40.4
9349	40.9
6157	41.3
6217	41.3
9045	44.2
6227	44.4
6192	46.0
6235	47.5
6232	48.0
6139	48.9
6132	49.1
6191	49.4
6204	50.2
6155	50.8
6136	51.0
6203	51.4
6228	52.0
6206	52.5
6143	52.8
6176	53.2
6124	54.1
6138	55.0
11224	55.1
6188	55.9
6175	56.3
6141	57.0
6122	57.0
6152	57.5
6168	57.5
7311	57.7
6135	58.9
6164	59.6
6207	60.1
6189	60.6
6208	61.0
2197	61.6
6222	61.9
1938	62.4
6142	63.4
6224	64.7
6194	65.0
6133	66.4
6233	66.8
6181	67.0
6234	67.2
6223	67.9
6129	68.2
6159	68.3
6147	75.5
