Feature	Mean Rank
6927	1.7
2308	6.2
6154	8.4
389692	9.2
6161	11.0
6210	11.3
6514	11.9
10000	15.9
6167	16.6
6231	17.4
6165	17.8
6144	17.9
3171	17.9
6171	19.4
6170	19.5
6146	20.9
6156	21.6
3170	22.1
6205	22.5
5313	24.6
6158	26.3
3375	27.2
51121	30.3
3651	31.3
9349	32.7
6227	32.9
6137	33.5
6125	34.9
6128	35.5
6123	36.5
5080	36.5
6201	36.8
208	37.1
6157	37.2
9045	38.7
6173	38.9
4736	39.1
6130	40.9
6229	41.7
6169	42.8
3921	45.5
6218	47.3
23521	48.9
6230	49.0
6160	50.0
6187	50.7
6168	51.2
6139	52.0
2197	53.3
6129	54.2
6188	54.5
6155	54.8
6134	54.8
6193	54.9
3630	56.1
6217	56.4
6208	58.4
6203	58.9
6234	59.0
6206	59.1
6132	60.0
6136	60.2
6209	60.7
6192	60.8
6222	61.1
207	61.6
3172	63.3
6235	64.1
6152	64.2
25873	66.2
6122	66.4
3174	67.7
6232	69.5
6124	71.0
6207	73.2
2645	73.4
4825	73.5
7311	73.7
4821	74.3
6228	74.4
6194	74.5
6142	74.9
11224	75.2
6147	75.6
6175	76.8
6135	77.3
6233	78.3
6138	79.9
6224	80.7
6133	81.1
6204	81.2
6143	81.2
6141	81.6
6176	82.9
6159	82.9
6191	83.2
6164	83.2
6189	86.3
6223	90.0
6181	90.3
