Feature	Mean Rank
5518	2.2
5602	2.8
466	4.1
1432	4.2
1846	6.7
6196	7.4
5594	7.7
5519	8.6
3725	10.6
2002	13.3
9261	13.6
1385	14.0
6195	15.9
1849	16.1
5601	16.5
4205	17.8
1845	18.0
1386	18.2
2353	18.5
5516	20.9
5599	21.0
5595	21.1
1848	21.6
9252	21.8
4208	22.1
6197	22.9
5528	22.9
5598	23.2
5600	24.1
5515	27.2
