Feature	Mean Rank
23225	1.4
6829	3.7
1234	9.8
11198	10.0
3159	11.0
4331	12.2
6872	12.2
2957	12.6
902	15.6
904	16.0
2961	16.0
8178	16.5
2068	17.1
5439	17.4
1025	20.4
6875	22.9
4928	23.6
6874	24.5
9688	24.9
2966	25.2
3981	26.1
6924	27.7
25920	28.3
920	29.3
129401	30.1
2967	30.3
6921	30.5
9972	31.3
53371	33.5
1022	36.1
2968	37.5
22916	39.3
6884	39.8
57122	40.7
7936	41.0
5901	41.6
11168	41.6
6880	42.0
5436	43.6
4686	44.6
2962	46.5
2071	46.7
6882	47.6
348995	47.8
6923	48.1
79902	48.8
23511	49.4
9631	49.6
23279	50.1
23165	50.4
81929	50.8
8731	51.6
5441	52.0
5903	52.6
2959	53.7
10762	55.1
6749	55.3
4927	56.1
5433	56.3
7852	57.0
9150	57.4
2547	59.0
8021	61.6
5902	62.1
5440	63.1
51497	63.6
7518	64.5
7469	64.8
3978	65.8
79023	66.2
5430	67.5
6908	69.3
8086	70.3
5431	72.5
2237	72.7
2965	73.2
9883	73.5
9818	74.6
8480	75.4
6877	76.1
6881	76.4
2958	77.0
23636	77.2
5905	77.9
6878	78.1
8815	79.0
6827	79.7
2960	80.0
2963	80.5
7520	81.4
6917	82.5
5437	84.4
55746	84.4
7514	84.4
11097	86.2
5478	87.2
7175	87.4
5432	88.2
6883	88.8
5435	91.8
8732	96.1
5438	97.8
