Feature	Mean Rank
4159	1.8
136	7.9
108	8.8
2784	12.0
135	12.9
2783	13.3
1395	13.4
2691	13.4
133	15.6
2692	16.7
10266	18.3
9038	18.3
319100	21.3
2770	22.1
117	22.6
10681	24.1
1081	25.1
2641	25.5
796	25.6
3972	26.2
5139	26.2
5443	26.5
50940	27.2
5734	27.6
5153	28.9
134864	29.1
3640	29.2
5746	30.9
3973	32.0
5140	32.2
4160	32.9
5744	35.3
134860	36.4
2792	38.6
2696	39.9
2488	42.3
116	43.3
59345	43.5
799	44.7
5729	45.3
2781	46.0
2788	47.0
5143	48.0
2695	49.6
154	50.4
2492	50.4
2740	51.8
5732	53.5
5032	56.2
114	58.7
55811	58.7
6343	60.5
5741	60.8
109	61.3
10203	63.1
387129	63.2
79924	63.8
5745	63.8
3375	64.1
10846	64.6
113091	65.2
7433	65.8
55970	67.0
2787	67.2
153	68.2
4158	68.2
9340	68.3
2773	69.5
6344	69.7
94235	71.0
3363	72.4
1392	72.6
1812	73.6
2791	74.1
554	75.0
797	75.1
1816	75.7
2642	77.1
59350	78.7
115	79.1
9287	79.9
2790	80.6
3362	81.0
6019	81.3
54331	81.4
111	82.2
117579	84.9
2778	85.4
51764	85.7
5739	86.5
5142	86.6
2786	89.5
155	90.0
8622	90.1
2793	90.2
10267	90.7
7252	91.4
5144	92.7
7253	93.6
4161	93.7
3274	93.8
2771	94.8
2785	95.3
5136	95.3
122042	95.5
112	96.1
551	96.2
1394	96.3
5138	97.1
5151	97.7
83551	97.9
3360	98.3
107	98.5
151306	99.0
10268	99.2
4157	101.1
27115	102.8
5150	103.0
113	103.5
5141	105.9
196883	107.1
2782	108.5
7432	109.1
7434	114.7
