Feature	Mean Rank
3551	1.9
9641	3.1
5518	3.1
5602	6.8
466	6.8
5605	7.7
1432	10.3
1846	12.1
6196	13.3
7189	14.8
148022	14.9
5604	15.1
8517	15.4
4790	16.6
5606	16.9
2002	17.7
3661	18.5
7098	18.8
9261	19.2
5519	20.2
257397	20.3
8737	20.5
1849	22.8
5594	25.8
3725	25.9
6197	26.9
23118	28.7
5601	28.9
4792	30.0
29110	31.5
6416	34.8
3665	35.4
5608	35.8
10454	37.0
1848	37.1
6885	37.4
5970	37.5
5528	38.6
2353	40.7
6195	40.8
1386	41.7
5598	42.3
5515	43.0
1845	43.6
1147	43.6
4791	43.8
5516	43.9
5600	44.6
1385	45.1
5609	45.5
5599	46.6
9252	47.7
4793	48.2
7314	48.3
11035	48.8
4208	49.1
7867	50.1
4205	50.4
5595	54.1
